param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,Sortino_ratio
,0.5,0,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,906.936191750856,57.42378001310697,7.784889340677767,12.223523713735288,0.6061126373626373,34185.45077663654,0.0022910784162317,0.4780787516492258,0.4918238479712893,0.1105490523224067,0.0,1.9565848658789229,4391.25712397863
,0.75,0.05,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,719.0827524376491,60.34817208459112,7.514605836262949,17.599858972310592,0.5911744505494505,32936.63751332166,0.0050461077532741,0.5080425057573245,0.5279366803134644,0.1065106348187398,0.0,1.885109747786267,4383.015986597803
,1,0.05,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,854.2602700410207,54.81459011570855,7.727324152815261,12.173758300443533,0.6003319597069597,33861.94502587426,0.0023154644203998,0.484362670369184,0.4996535715756072,0.1095028980855856,0.0,1.93806919790947,4382.104898956191
,0.75,0.4,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,718.362128259143,62.8671728317953,7.435768517232701,17.656141525235995,0.5870535714285714,32582.63366177638,0.0051877599573012,0.5155919087906818,0.5382221077842962,0.1053658556972792,0.0,1.8648485383342708,4381.878428068972
,1.25,0.05,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,860.350956425631,54.16204210153841,7.729464289805525,12.192247871681476,0.5989010989010989,33866.326693331204,0.0023217431702828,0.4850093108776583,0.5006264631131037,0.1095170675399574,0.0,1.9383199801586084,4381.458458640901
,1,0,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,885.1276815780275,55.38663562033708,7.75009829339819,12.247152047289598,0.6010187728937729,33948.81057981079,0.0023310943909844,0.4839696009782449,0.4990642176272988,0.1097838042737148,0.0,1.943040898569757,4380.436130562319
,0.75,0.1,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,738.752524330328,59.80402691285379,7.475221308267204,17.602167816471518,0.5906021062271062,32698.756731381876,0.0051202872133078,0.5088683606995064,0.5294218693138396,0.1057413749607675,0.0,1.8714947762924607,4374.286109124121
,0.75,0,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,877.4896241787974,55.28867624945556,7.864270990639922,12.293050376995964,0.6069139194139194,34399.06288399019,0.0022885896914559,0.4821275863129086,0.4941437141619586,0.1112398320399782,0.0,1.9688108335617096,4374.094296207754
,1,0.2,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,871.4306916552796,54.15570638065182,7.731891437074979,12.219694196648163,0.5987293956043956,33805.40099537189,0.0023401566386344,0.4870166633242182,0.5028748648633926,0.1093200457655338,0.0,1.9348329324274205,4372.20326623736
,0.75,0.25,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,724.1589753865537,59.85674713550142,7.495827772094734,17.659122326474996,0.5864239926739927,32753.83418037763,0.0051359811994682,0.5122370773774046,0.5350796373481548,0.1059194846434685,0.0,1.8746471028146536,4369.608691159197
,1.25,0.2,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,897.1160742245011,55.01617095398933,7.856044327327278,12.388873412645406,0.6029075091575091,34290.32777644916,0.0023379072102591,0.488579579880909,0.5023475406265732,0.110888203998816,0.0,1.9625874414176487,4364.833795192592
,2.75,0,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,848.9401607163963,56.11638550084565,7.767926048610029,12.25078299053338,0.5982142857142857,33896.423364747505,0.0023394810076603,0.487322056808184,0.5036751282108036,0.109614394280648,0.0,1.9400425460592663,4363.638782428012
,1.25,0.35,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,708.2327908888838,54.13106236076474,7.4245683639218045,17.18850761619295,0.5983287545787546,32382.445958471704,0.0049798924282665,0.5016699863952758,0.5217606567180216,0.1047184878731271,0.0,1.8533909087953129,4361.525730684585
,2.25,0.5,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,803.175725869416,53.319412563708624,7.768596689924477,12.32337900523044,0.59375,33870.73549658104,0.0023701137739739,0.4893649983631351,0.507477469575861,0.1095313247461685,0.0,1.9385723155094456,4359.955452509186
,1.25,0,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,849.1881996990087,55.48578533987229,7.758846402763795,12.207737268887664,0.6008470695970696,33791.038686726315,0.002337628412235,0.4843743935991947,0.4992097899847058,0.109273600872345,0.0,1.9340109138465156,4355.162730723673
,1.25,0.25,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,873.5146286409545,53.23522019105728,7.741307821965588,12.243240862885498,0.5959821428571429,33709.21543398802,0.0023620602959831,0.4889906842258177,0.5060271982254366,0.1090090004987165,0.0,1.9293278064324648,4354.460022677273
,0.75,0.3,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,730.7250309106694,62.9248801354572,7.448644724446444,17.638695234549164,0.5859088827838828,32427.29723221334,0.005226799775656,0.5132477716322564,0.5363641700962793,0.1048635281079331,0.0,1.8559579459829063,4353.449309481359
,1.25,0.25,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,772.8223220105065,56.29012385394084,7.43233985146092,17.117800103772385,0.600503663003663,32356.205339916447,0.0049473976678305,0.4965824393104837,0.5158799087538751,0.1046336308521508,0.0,1.8518890418908225,4353.434582725173
,1.5,0,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,876.1327514174227,55.07720437352593,7.762616311470965,12.192499687120447,0.5998168498168498,33786.02070405381,0.0023326149724588,0.4841797675564303,0.4994013655449777,0.1092573736991935,0.0,1.933723712457292,4352.4012199504905
,0.5,0.15,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,868.4242945402912,56.52212455013102,7.924633916944736,12.321632999836178,0.6077724358974359,34487.14538279365,0.0022875415156764,0.4803285774421565,0.4918869806542654,0.1115246735894589,0.0,1.9738521853705155,4351.891297975544
,1.25,0.3,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,716.2761770210127,53.33682837295702,7.421956428111272,17.138780055894784,0.598385989010989,32299.027591971106,0.0049767635677994,0.4973964204336757,0.5177386902891896,0.1044487292140069,0.0,1.8486165059507271,4351.821235386922
,1.5,0.05,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,887.7113301033987,55.24618617533691,7.753909524887391,12.208384291901044,0.5985004578754579,33702.90774930016,0.0023498131715619,0.4861067912011634,0.5019655260870286,0.1089886026818456,0.0,1.928966789680641,4346.569642207634
,0.5,0.1,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,853.8269950770646,56.54687058035536,7.92922404098589,12.314808729129634,0.6082875457875457,34435.94138824772,0.002291701935045,0.4795728534908089,0.4911050122113794,0.1113590898998021,0.0,1.970921553814544,4342.914415111681
