param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,Sortino_ratio
0.1,1.0,0.35,iqr,kernel,_____None____,benchmark_prediction,1335.9661544435658,14.517200562118449,13.435952586799486,17.885368468364774,0.9747023809523808,662445.8246230016,6.997056771935817e-05,0.1936431725302448,0.1955678997907053,0.5759591902839373,0.0,37.91471065836777,49303.97158991462
0.1,1.75,0.2,iqr,kernel,_____None____,benchmark_prediction,1410.2556809977395,14.980882186716055,13.47189104023724,18.059637388809797,0.9749885531135531,664131.3151222913,7.015414195323177e-05,0.1945361181968474,0.1963813532413598,0.5814097364420777,0.0,38.01117875013114,49297.55690115766
0.05,0.5,0.5,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1309.8731528045028,14.646109780255935,13.522602500438364,18.302138654806207,0.9758470695970696,666449.8970175548,7.041127285606325e-05,0.1956465988303749,0.1974355994024896,0.5889075761788715,0.0,38.14388146849559,49284.14460130367
0.1,1.25,0.4,iqr,kernel,_____None____,benchmark_prediction,1389.666579794139,14.391934771455976,13.46387091237743,18.45347550872162,0.9748168498168498,663383.5610684989,7.07542100967109e-05,0.1940967019358371,0.1961955117777305,0.5789916462856218,0.0,37.96838147141133,49271.38453612517
0.05,0.5,0.1,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1265.2720000307309,14.774616189226665,13.446084577221743,18.04342511881446,0.9753319597069596,662379.6920457837,7.01992544697937e-05,0.1949415115109438,0.1968149408355098,0.5757453304817997,0.0,37.9109255978585,49261.90135438267
0.1,1.25,0.5,iqr,kernel,_____None____,benchmark_prediction,1402.5031723574502,14.655099388244494,13.456696138860838,18.441932088720066,0.974587912087912,662845.5845030925,7.075922821811975e-05,0.1944983997321368,0.1960996236215502,0.5772519354400363,0.0,37.93759068813487,49257.676450677805
0.05,0.5,0.5,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1307.7015739940107,14.999767391333329,13.455318236733882,18.13102029834186,0.975389194139194,662690.1810836782,7.031317619061635e-05,0.1952661801399319,0.1968790177289384,0.5767493912186317,0.0,37.9286962616574,49251.17112982816
0.05,0.5,0.35,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1310.463914980879,14.624591900447571,13.455801912202046,18.097265985583675,0.975389194139194,662655.687882651,7.026588096994805e-05,0.1952564391363636,0.1968612395900792,0.5766378469622744,0.0,37.92672206288066,49246.83732760207
0.1,0.5,0.5,5_95_IPR,kernel,_____None____,benchmark_prediction,1357.858599439729,14.294388007009832,13.40413995130903,17.78032722260709,0.9746451465201466,659935.5347406453,6.991734752502463e-05,0.1944241613494959,0.1954598321977148,0.5678414044644016,0.0,37.77103564220727,49233.70967013791
0.1,1.75,0.1,iqr,kernel,_____None____,benchmark_prediction,1431.1012293682434,15.138703241249706,13.513636165250844,18.646376999453285,0.9749313186813188,665044.5372682377,7.096947707115567e-05,0.1950074869066602,0.1969880311902398,0.5843629180003329,0.0,38.06344650115829,49212.84909078303
0.1,1.75,0.4,iqr,kernel,_____None____,benchmark_prediction,1430.7659445032475,14.817522348312004,13.48851216041218,18.08044926211169,0.9748740842490844,663448.7416992341,7.021059566638631e-05,0.1948217260709798,0.196656366370797,0.5792024276792808,0.0,37.97211204780415,49186.2062923744
0.1,0.5,0.1,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1285.5265732204134,13.306440703525166,13.622506471066124,18.31129790449379,0.974587912087912,670026.3129260172,7.028403105573082e-05,0.1933359932521162,0.1966797700136741,0.6004730047576721,0.0,38.348575602450616,49185.244605986205
0.1,1.25,0.1,iqr,kernel,_____None____,benchmark_prediction,1393.634275910328,15.331073040699165,13.47996510724748,17.857996938035775,0.9749313186813188,662776.4257882845,6.99189512554915e-05,0.1933841111053107,0.1953218195119385,0.5770282897016253,0.0,37.93363242835878,49167.51790640348
0.1,1.75,0.35,iqr,kernel,_____None____,benchmark_prediction,1445.2835156057265,15.21140304977506,13.493653299321316,18.040288015552058,0.9749313186813188,663357.9474139103,7.015654960757432e-05,0.1943024569559244,0.1961496730656233,0.578908816743318,0.0,37.96691548843351,49160.73747405938
