,param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,crystal_profit,noncrystal_profit,crystal_std_minus,noncrystal_std_minus,Sortino_ratio
7845,0.2,3.75,0.7,3sigma,kernel,_hist_insample_None_False_None,MULTI_prediction,1755.6662053365144,25.6737494157643,14.78232289302043,18.90729792069942,0.9672046703296703,645206.7716414857,7.2238317077901e-05,0.19432766180604086,0.19584402934052036,0.5202114693457421,0.0,36.92804324871141,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43647.184296462925
2944,0.2,3.75,0.7,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1820.1915975672891,26.038843891399836,14.876573918097616,19.014566202052567,0.9676053113553114,649317.5820871189,7.221751364410669e-05,0.19352983408020497,0.1955911918045398,0.5335050251923825,0.0,37.16332315059059,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43646.98388633774
5659,0.35000000000000003,0.25,0.0,5_95_IPR,kernel,_____None____,benchmark_prediction,1830.7309968161862,25.48679133462052,14.722500761857484,19.51367819302477,0.9654876373626373,642590.9482708239,7.334651525241685e-05,0.20170058828932197,0.2019526403608609,0.5117524088945896,0.0,36.77832808326602,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43646.86126800041
9974,0.1,1.75,0.0,iqr,kernel,_weather_scenarios_None_False_None,MULTI_prediction,1911.8128221541992,27.727685923552595,14.871339915931143,19.516077316309083,0.9673763736263736,649080.6498529563,7.302982234155859e-05,0.1919924754943499,0.19531242323421594,0.5327388327521412,0.0,37.14976246869026,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43646.41340472751
12276,0.15000000000000002,_,_,_,_,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1801.0630821587401,26.103509910112155,14.819826118176673,18.88962386571559,0.9685210622710623,646825.3056561892,7.213542612627019e-05,0.1928243007610965,0.1947161068206721,0.5254454913466846,0.0,37.02067912409508,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43645.944324734766
10342,0.25,1.25,0.9,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,1800.7209278947557,26.69817838007847,14.86635535707393,19.024523823104833,0.9670902014652014,648855.5997502089,7.225457628036666e-05,0.19354293098549236,0.19587245802621153,0.5320110647976877,0.0,37.13688185383521,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43645.90944891283
10046,0.1,3.75,0.7,iqr,kernel,_weather_scenarios_None_False_None,MULTI_prediction,1914.714928962465,26.74651743037531,14.883474237445762,19.57474639713186,0.9672619047619048,649601.5583215564,7.309945842320344e-05,0.19242692712427212,0.19571706930786997,0.534423348715576,0.0,37.1795763691367,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43645.82811499785
638,0.3,0.25,0.35,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1655.8981353024137,25.602287878822224,14.875223284311717,19.008739558743926,0.9666895604395604,649241.2972424497,7.221185153112195e-05,0.19588585959430155,0.196110615997386,0.533258334945709,0.0,37.15895703081787,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43645.81860947107
2880,0.2,1.75,0.7,3sigma,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1805.5956297009252,26.387979296015885,14.851402675898616,18.963877734270422,0.9676053113553114,648200.2225032784,7.218916176151083e-05,0.19308848568364864,0.19525834621341112,0.5298917031418995,0.0,37.09937170920779,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43645.72402007527
9938,0.1,0.25,0.35,iqr,kernel,_weather_scenarios_None_False_None,MULTI_prediction,1911.8128221541992,26.59132319394722,14.884003963717596,19.54621920390493,0.967032967032967,649620.4905715483,7.305232840954891e-05,0.19151377644357281,0.19519895069525833,0.5344845719040199,0.0,37.18065994571591,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43645.546732929775
5761,0.35000000000000003,3.0,5.0,5_95_IPR,kernel,_____None____,benchmark_prediction,1671.4351609630976,26.14112537235619,14.681305205395246,19.46320269151874,0.9671474358974359,640769.0405776465,7.335454930650907e-05,0.20303604717079304,0.20146987160482788,0.5058607162497958,0.0,36.67405223086347,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43645.23668795944
5454,0.25,1.75,0.35,3sigma,kernel,_____None____,benchmark_prediction,1812.60045774217,27.60126477124568,14.69820817332518,22.815401020025806,0.9673191391941391,641499.8375093619,7.933511714665064e-05,0.20100714225810185,0.20130413464670768,0.5082239703946404,0.0,36.71587897832887,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43644.76471857149
823,0.35000000000000003,2.0,0.05,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1768.4222822515294,26.81835647078319,14.769418296483419,19.054884475491093,0.966632326007326,644602.6925294385,7.250204128774905e-05,0.198706030979828,0.19822527770014445,0.5182579958110237,0.0,36.893469123708705,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43644.41981326493
7904,0.25,1.75,0.05,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1905.1657219424378,25.46490138509477,14.8377569127609,19.2763053136141,0.9666895604395604,647584.2349429433,7.271538475464699e-05,0.2002438250655692,0.1988904057326602,0.5278997200177813,0.0,37.06411601092853,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43644.34858654425
2884,0.2,1.75,0.9,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1820.1915975672891,26.302121282772283,14.857094866989181,18.982786993458767,0.9673191391941391,648420.4189335745,7.220882448579299e-05,0.1930992663723358,0.19539187551565926,0.5306037752702754,0.0,37.11197452687583,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43643.82301780228
5658,0.35000000000000003,0.25,0.0,3sigma,kernel,_____None____,benchmark_prediction,1883.4526385614881,25.70696831292733,14.711803140408259,19.456817901276366,0.9660599816849816,642079.1731832506,7.327830035099097e-05,0.201516036757886,0.2015026519072789,0.5100974284965509,0.0,36.74903692669704,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43643.812186398834
2946,0.2,3.75,0.9,3sigma,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1805.5956297009252,26.50831557840129,14.866821846890094,19.016713762386402,0.9676053113553114,648837.0162272134,7.224310619227125e-05,0.1936836869847919,0.1957000343673424,0.5319509693240493,0.0,37.135818236447655,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43643.28993173077
485,0.2,3.75,0.0,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1999.2929689192097,26.750215488600706,14.801456614401605,19.003082187346173,0.9683493589743589,645978.9528466337,7.235450837211954e-05,0.19597304373092092,0.19672697581620188,0.5227085521254323,0.0,36.972238601570155,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43642.931211115094
806,0.35000000000000003,1.75,0.35,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1964.8690283142496,24.04928301607085,14.802014389252093,19.300778047302014,0.966632326007326,645997.759076132,7.283104290115284e-05,0.20011163994601086,0.1996471146366015,0.5227693677882818,0.0,36.97331496543796,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43642.5571606793
9977,0.1,1.75,0.05,iqr,kernel,_weather_scenarios_None_False_None,MULTI_prediction,1911.8128221541992,28.077587999256174,14.868608578408276,19.53299318083722,0.9671474358974359,648899.0765448763,7.30660722320657e-05,0.19181881525063132,0.19536652302948593,0.5321516602363701,0.0,37.13937022349338,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43642.219318839765
2895,0.2,2.0,0.05,3sigma,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1805.5956297009252,26.212569264717075,14.856118185652022,18.95939513669165,0.9676625457875457,648353.5627364744,7.217502311125002e-05,0.19320132132638948,0.1952085904354043,0.5303875754231656,0.0,37.10814805039345,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43642.19203389561
5668,0.35000000000000003,0.25,0.7,5_95_IPR,kernel,_____None____,benchmark_prediction,1808.5777848536381,25.57128370045596,14.697612528912982,19.43603873318707,0.9660027472527473,641431.203391863,7.327641209350443e-05,0.20156713369300966,0.20156262687040644,0.5080020211011804,0.0,36.7119507435819,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43641.86374692125
1000,0.4,3.75,0.9,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1780.0992172791157,24.046855386802306,14.75974918126682,19.19975191766275,0.967032967032967,644134.1484806763,7.275763062706867e-05,0.2005246681051584,0.2000771279754158,0.5167428161253615,0.0,36.86665227110098,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43641.266566928934
4850,0.1,,,iqr,mae,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1957.9507232695469,27.28545308628961,14.906105172245747,19.54444460154658,0.9676625457875457,650511.0166007059,7.300618557211866e-05,0.1905426696428949,0.1949857662426209,0.537364358665793,0.0,37.23162869738473,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43640.57606489437
10347,0.25,1.25,5.0,3sigma,kernel,_weather_scenarios_None_False_None,MULTI_prediction,1801.9720433616894,26.72953049986613,14.868995509071066,19.03244760200956,0.9672046703296703,648887.8744538622,7.226559540188157e-05,0.19378584294000617,0.19598387729230385,0.532115434868048,0.0,37.13872907817435,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43640.33024678754
838,0.35000000000000003,2.0,5.0,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1710.4196570365457,24.5388965502219,14.785404516861865,19.188220226222874,0.9677197802197802,645235.8529054179,7.268608810234949e-05,0.19914360745108908,0.19845268242507577,0.5203055124575047,0.0,36.929707698341225,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43640.05409318123
5533,0.3,0.25,0.0,5_95_IPR,kernel,_____None____,benchmark_prediction,1802.8372653246624,28.04661540245768,14.673023460196763,19.10100710262022,0.9669184981684982,640328.0376093903,7.278155816663393e-05,0.1995543648528162,0.19919627109185528,0.5044345990243532,0.0,36.648811676361625,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43639.81556673689
9941,0.1,0.25,0.7,iqr,kernel,_weather_scenarios_None_False_None,MULTI_prediction,1911.0172476950102,26.33680155423789,14.886232770337267,19.545472148199202,0.9671474358974359,649631.9669261008,7.305056048583361e-05,0.19145369166685544,0.19513918744740516,0.5345216841869083,0.0,37.18131678835284,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43639.782942301965
10344,0.25,1.25,2.0,3sigma,kernel,_weather_scenarios_None_False_None,MULTI_prediction,1801.9720433616894,26.779165500917603,14.86734542072446,19.02876767747415,0.9672619047619048,648806.3197607244,7.226356101035483e-05,0.19378248163486952,0.1959536047116403,0.5318517029635681,0.0,37.13406134161655,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43639.68828331085
942,0.4,1.75,5.0,3sigma,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1853.9202221895684,25.71383971727552,14.739225415233747,19.185999720656167,0.967032967032967,643213.9081902573,7.277978692227185e-05,0.199245931562968,0.199247236696053,0.5137669392624403,0.0,36.813982840559596,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43639.600458614506
2877,0.2,1.75,0.35,3sigma,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1805.5956297009252,26.25828753597941,14.852159456806994,18.951621818986478,0.9676053113553114,648127.3603254578,7.217319646814957e-05,0.19319695619112903,0.1952375868813292,0.5296560811294578,0.0,37.09520148382885,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43638.594253606
2738,0.15000000000000002,1.25,0.9,iqr,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1932.252002730791,26.7554188323361,14.874071538560273,18.98737940540779,0.9672046703296703,649082.7971521313,7.218550929876451e-05,0.19172956127986907,0.1948590133371704,0.5327457766971078,0.0,37.14988536813939,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43638.542107950554
5589,0.3,1.75,2.0,3sigma,kernel,_____None____,benchmark_prediction,1881.2084698501276,27.00137338687115,14.658401086289347,19.284583732927505,0.9674908424908425,639666.667760619,7.311462307259767e-05,0.20117264504631496,0.20066258967939588,0.5022958584679098,0.0,36.610958548570224,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43638.22929902823
7714,0.15000000000000002,3.75,0.05,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,1661.4116241863812,26.500977434704627,14.82256193932866,19.041821011893532,0.9671474358974359,646826.4679305552,7.237645910801655e-05,0.1964988407975152,0.1971448683811155,0.5254492499143437,0.0,37.02074564620852,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43637.966943779975
7606,0.15000000000000002,0.25,0.0,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,1707.5798800694174,25.331107218834394,14.849703140573707,19.14527870832994,0.9676053113553114,648010.1565406501,7.248557482023814e-05,0.19557568719131668,0.1965489427137907,0.5292770670446721,0.0,37.08849339174966,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43637.91992380628
2931,0.2,3.0,5.0,3sigma,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1805.5956297009252,26.58224601705277,14.862002242980322,18.980625511728867,0.9674908424908425,648541.6784819377,7.219981674629845e-05,0.19333622674897183,0.19548382494747804,0.5309959049000466,0.0,37.1189147482794,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43637.57102703032
7802,0.2,2.0,0.35,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1936.2387041606707,25.870759411447175,14.833375062331896,19.412564084145203,0.9672046703296703,647288.0904640192,7.294938908747836e-05,0.2000552629426084,0.1990009714471071,0.5269420467751647,0.0,37.04716634981795,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43637.27659713484
7928,0.25,2.0,0.35,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1941.5295793368132,26.19593481874302,14.833398911572868,19.531222409160154,0.9662889194139194,647288.2240227483,7.314208343801756e-05,0.2019888729105962,0.20050635317806642,0.526942478677936,0.0,37.04717399397598,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43637.21544074033
7861,0.25,0.25,0.05,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,1835.246515717241,25.610872229446997,14.820515755381724,18.994179215739067,0.9669184981684982,646720.4881099543,7.230572285900686e-05,0.1959783913458025,0.19674176326197015,0.5251065319315011,0.0,37.014679951348114,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43636.84090245732
803,0.35000000000000003,1.75,0.05,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1997.4100877624005,24.845066852985514,14.809284187292336,19.192852085747383,0.9662889194139194,646228.7436038535,7.264608130825395e-05,0.19969419161803664,0.19911642584723294,0.5235163265107979,0.0,36.98653523373704,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43636.73054220773
7760,0.2,1.25,0.35,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1763.735594333557,24.12315330552766,14.861429588405025,19.710168292799967,0.9670902014652014,648496.9377505584,7.337457703450277e-05,0.19926780432491287,0.1990109106967705,0.5308512221375895,0.0,37.116354037921155,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43636.241984184315
5393,0.2,3.75,0.35,iqr,kernel,_____None____,benchmark_prediction,1671.6603187535657,25.79537667114641,14.650644505628721,18.983295222872897,0.9663461538461539,639293.6581031103,7.264025978974571e-05,0.19875991143242128,0.19916204525083148,0.5010896182924001,0.0,36.589609552604756,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43635.872664680115
7800,0.2,2.0,0.35,3sigma,kernel,_hist_insample_None_False_None,MULTI_prediction,1722.1683696795371,26.85885786681592,14.777548402479338,18.919784019061986,0.9672046703296703,644830.0719854367,7.227569866439989e-05,0.1953210665569507,0.19606707877719173,0.5189932964376682,0.0,36.90648305777454,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43635.79495210781
5448,0.25,1.75,0.0,3sigma,kernel,_____None____,benchmark_prediction,1800.555999962904,27.808013203682982,14.650361950715931,19.06909504556494,0.9677770146520146,639276.9062442557,7.278065032734093e-05,0.1995698261718279,0.19932154054078544,0.5010354460618477,0.0,36.58865076947434,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43635.57080670049
7791,0.2,1.75,5.0,3sigma,kernel,_hist_insample_None_False_None,MULTI_prediction,1844.8923278187285,26.55213697424284,14.793821386752045,19.01148874779258,0.9680631868131868,645532.366150339,7.238883517380641e-05,0.19487562344771378,0.19609529759175867,0.5212643782171299,0.0,36.946678465564275,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43635.26835117917
7848,0.2,3.75,0.9,3sigma,kernel,_hist_insample_None_False_None,MULTI_prediction,1746.1262546842918,26.058515842241867,14.775170388744108,18.89223325096689,0.9673191391941391,644713.3096379493,7.223735753232046e-05,0.19453673185065729,0.19572641104974026,0.5186157098747175,0.0,36.89980023110974,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43634.91538000125
7853,0.2,3.75,2.0,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1976.288391551352,26.549780038915898,14.820258871512952,19.27502939491475,0.9676625457875457,646663.4032510831,7.275744991106631e-05,0.19918300865395752,0.1987692571877825,0.5249219306784301,0.0,37.01141273186144,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43633.74546001216
5573,0.3,1.25,5.0,iqr,kernel,_____None____,benchmark_prediction,1781.6731137470924,26.63370046570252,14.670131103245948,19.44104700558691,0.9666895604395604,640106.204561738,7.335119628914424e-05,0.20268640987404038,0.20159878363744838,0.5037172343959914,0.0,36.63611518782841,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43633.29816596571
7890,0.25,1.25,0.9,3sigma,kernel,_hist_insample_None_False_None,MULTI_prediction,1835.9792810169165,26.841378449460414,14.79371035862541,19.150206063531677,0.9668612637362637,645492.8241393768,7.261267408788049e-05,0.1976708287737894,0.19784092251106347,0.5211365070982916,0.0,36.94441530101744,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43632.92294437987
10350,0.25,1.75,0.0,3sigma,kernel,_weather_scenarios_None_False_None,MULTI_prediction,1801.9720433616894,26.721695937924135,14.87857847167484,19.069117510835845,0.9673191391941391,649186.8439491409,7.230967765096238e-05,0.19396674549947013,0.19616800722195202,0.5330822436602536,0.0,37.15584042749204,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43632.316432986736
2953,0.2,3.75,5.0,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1820.1915975672891,26.213871738669308,14.878242910018109,19.038891805831273,0.9677197802197802,649169.8345618842,7.226271267769376e-05,0.1937612238990867,0.19578492298909356,0.5330272386332876,0.0,37.15486690486974,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43632.15727071995
5674,0.35000000000000003,0.25,2.0,5_95_IPR,kernel,_____None____,benchmark_prediction,1921.2334262423683,26.47748418992104,14.678273147083429,19.338585711197762,0.9665750915750916,640431.1354534571,7.316558364259417e-05,0.20180240981587,0.2011228419668347,0.504767997259542,0.0,36.65471242293138,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43631.231619416394
982,0.4,3.0,2.0,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1771.0406627662596,23.846246933049834,14.755215781579402,19.24088032548013,0.9669757326007326,643780.195190855,7.28413547183e-05,0.20001656959981395,0.19973588624428187,0.5155982005106131,0.0,36.84639395552055,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43630.686580304595
7961,0.25,3.0,5.0,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1922.6141690072254,25.369612817744315,14.841343049181127,19.682172633324527,0.966632326007326,647534.0499951309,7.337666010718515e-05,0.199539525679139,0.19955786512977883,0.5277374317256722,0.0,37.06124370393377,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43630.42130684114
7891,0.25,1.25,0.9,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,1775.2259450408746,26.79191101926366,14.800462685655738,19.258924431486406,0.9666895604395604,645749.0489279067,7.277543825751342e-05,0.1979243986133147,0.1984111665862164,0.5219650878807586,0.0,36.95908018131334,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43630.328500050986
7783,0.2,1.75,0.7,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,1710.365922824305,26.27494035110022,14.80675119121997,19.12939342075114,0.9676625457875457,646022.8310840881,7.255409784536963e-05,0.1961094791331761,0.19691729648101405,0.522850445751462,0.0,36.9747499475783,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43630.288828461125
2902,0.2,2.0,0.7,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1820.1915975672891,26.335362541419126,14.860792715384505,18.95751246169128,0.9673763736263736,648378.2944166387,7.21709165092142e-05,0.1930479009496402,0.19521328744682842,0.5304675528329228,0.0,37.10956355406586,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43630.12840798262
2887,0.2,1.75,2.0,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1820.1915975672891,26.3667695281292,14.862811721584594,18.98748902518323,0.9672619047619048,648464.8176044823,7.221419225141147e-05,0.19316325883549137,0.1953825741930638,0.5307473518761626,0.0,37.1145156595972,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43630.023023352034
2934,0.2,3.75,0.0,3sigma,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1805.5956297009252,26.47843122104606,14.872438079752932,19.027297199545938,0.9677197802197802,648877.24308658,7.225795357241155e-05,0.19387447754278903,0.19561798202976557,0.532081055108494,0.0,37.13812059790407,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43629.51384345985
2681,0.1,3.0,5.0,iqr,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1957.9507232695469,26.9742965455617,14.898769421719123,19.593839426694096,0.9670902014652014,650021.6533612006,7.310988288601927e-05,0.19193882365413364,0.19581622268612223,0.5357818537948698,0.0,37.20362027021523,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43629.21761938353
3112,0.3,1.25,0.7,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1800.7585985005717,27.042656133063094,14.891251751430076,19.59029624351165,0.9672619047619048,649686.3012948703,7.312052917705361e-05,0.19534609581350873,0.19655850858436977,0.5346973908936957,0.0,37.18442658510018,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43628.72323560563
2935,0.2,3.75,0.0,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1820.1915975672891,25.97437560328832,14.885524994498816,19.055003585676292,0.9677197802197802,649432.211031023,7.227599776500297e-05,0.19407625694082364,0.19574968092515457,0.5338757127459887,0.0,37.169883873112575,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43628.43845084611
2904,0.2,2.0,0.9,3sigma,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1805.5956297009252,26.389886481576518,14.859220410285591,18.97645137512981,0.9676625457875457,648270.5377629226,7.220575095335908e-05,0.19314966512972637,0.19529503112934005,0.5301190889197925,0.0,37.103396163170935,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43627.493223950565
7927,0.25,2.0,0.35,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,1700.4890824619797,27.255966346993308,14.778906615915727,19.13396744850941,0.967032967032967,644762.4105473165,7.262140772467012e-05,0.19836944589908684,0.19813225834260698,0.518774492598812,0.0,36.90261049377956,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43627.206484474154
2905,0.2,2.0,0.9,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1820.1915975672891,26.34221129746767,14.863474883854838,18.990261331349984,0.967433608058608,648444.5822112333,7.221950207602992e-05,0.19327508577306032,0.19538682527556667,0.5306819145776562,0.0,37.11335749835356,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43626.71496929656
2726,0.15000000000000002,1.25,0.0,iqr,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1932.252002730791,26.985736866781835,14.878177123254865,18.961076631791148,0.9669184981684982,649036.9066421883,7.214622370255237e-05,0.19101475616663133,0.1943771756988917,0.5325973757759692,0.0,37.147258850857845,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43623.415776367634
2938,0.2,3.75,0.05,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1820.1915975672891,26.017368137849026,14.88522643083934,19.050295434388698,0.9677197802197802,649343.9366326096,7.22726535562117e-05,0.1939892338712161,0.19571542896718963,0.5335902506307546,0.0,37.16483153803855,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43623.38320143342
12203,0.1,,,iqr,mae,_weather_scenarios_None_False_None,MULTI_prediction,1911.8128221541992,26.67881292244809,14.905471605600674,19.55410281204085,0.967433608058608,650220.3403618856,7.30358955578346e-05,0.19155728489038326,0.19516014715207447,0.5364243686406743,0.0,37.2149920078918,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43622.92972451592
7901,0.25,1.75,0.0,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1914.73043191951,24.865602260690554,14.83765361584476,19.222636505665776,0.9662889194139194,647257.385418439,7.264485308203064e-05,0.19967283467815863,0.1986331667303023,0.526842752671583,0.0,37.04540896396744,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43622.62404665176
7612,0.15000000000000002,0.25,0.35,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,1710.7273822051939,25.686630766294126,14.845291945460922,19.121940536420983,0.9675480769230769,647587.9155007158,7.246826122060921e-05,0.19561257249271938,0.19647072309964878,0.5279116222207515,0.0,37.06432666556295,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43622.44392901425
7793,0.2,1.75,5.0,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1757.9375911801471,25.77015988645713,14.825208543542628,19.563541057705493,0.9666895604395604,646701.695587783,7.322373602529492e-05,0.19777231589760713,0.19849897395060753,0.5250457605954624,0.0,37.01360437201139,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43621.76044191061
5725,0.35000000000000003,2.0,0.05,5_95_IPR,kernel,_____None____,benchmark_prediction,1696.5654814010486,24.77726866414585,14.733882225793641,19.67353831816215,0.9661744505494505,642692.8329525393,7.360639160986544e-05,0.20408561265938946,0.20302489115658637,0.5120818840003415,0.0,36.78415939517739,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43620.06042286799
2729,0.15000000000000002,1.25,0.05,iqr,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,1932.252002730791,26.951100029395107,14.8820751268948,18.982720385806864,0.9669184981684982,649152.2025116534,7.217497766456593e-05,0.1912818459173602,0.19462313914351673,0.5329702200362171,0.0,37.153857744485656,793573.3731935415,484340.0504425006,12.489489971668467,18.86725787072497,43619.736963866635
